File prefix,Document,Country,NSS/WP/DD,ISO Alpha-3 Code,M49 code,Year,Length,segment_count,word_count,Language 1,Language 2,Language 3,Language 4,Language 5,Language 6,Language 7,Language 8,Language 9,Language 10,Language 11,Publishing Ministry,URL Link to Docs,G77 Member,G77_Member_Binary
332,332 Spain Defense White Paper 2000,Spain,WP,ESP,724,2000,260,2804,87554,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/155731/Spain_English2000.pdf,No,0
331,331 South Africa Defense Review 2015,South Africa,DD,ZAF,710,2015,344,6632,154982,English,,,,,,,,,,,Ministry of Defence,http//www.dod.mil.za/document/LegislationNav/Legislation/South%20African%20Defence%20Review%202015.pdf,Yes,1
326,326 South Africa Defence Review White Paper 1998,South Africa,WP,ZAF,710,1998,161,2741,62868,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/155723/SouthAfrica1998.pdf,Yes,1
325,325 Solomon Islands National Security Strategy 2020,Solomon Islands,NSS,SLB,90,2020,45,620,13338,English,,,,,,,,,,,"MINISTRY OF POLICE, NATIONAL SECURITY AND CORRECTIONAL SERVICE",https//pacificsecurity.net/wp-content/uploads/2021/03/210201-SOLOMONS-National-Security-Strategy-Final_.pdf,Yes,1
324,324 Slovenia Defence White Paper 2020,Slovenia,WP,SVN,705,2020,42,407,12579,English,,,,,,,,,,,Ministry of Defence,https//www.gov.si/assets/ministrstva/MO/Dokumenti/WP2020.pdf,No,0
323,323 Slovenia National Security Strategy 2019,Slovenia,NSS,SVN,705,2019,73,213,7260,English,Slovenian,,,,,,,,,,Ministry Of Defence,https//www.gov.si/assets/ministrstva/MO/Dokumenti/ReSNV2.pdf,No,0
322,322 Slovenia Strategic Defence Review 2016,Slovenia,DD,SVN,705,2016,9,251,9718,English,,,,,,,,,,,Ministry of Defence,http//mepoforum.sk/wp-content/uploads/2017/06/Defence-Review-Slovenia-2016.pdf,No,0
321,321 Slovenia National Security Strategy of the Republic of Slovenia 2010,Slovenia,NSS,SVN,705,2010,60,258,9152,English,Slovenian,,,,,,,,,,Ministry Of Defence,https//ecfr.eu/archive/page/-/Slov√©nie_-_2010_-_Resolution_on_the_National_Security_Strategy_of_the_Republic_of_Slovenia.pdf,No,0
320,320 Slovenia Strategic Defence Review 2004,Slovenia,DD,SVN,705,2004,70,730,22891,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156811/Slovenia-2004.pdf,No,0
319,319 Slovakia Security Strategy of the Slovak Republic 2021_translated,Slovakia,NSS,SVK,703,2021,23,389,11729,English (Translated),Slovak (Original),,,,,,,,,,Ministry Of Defence,https//www.vlada.gov.sk/data/files/8048_bezpecnostna-strategia-sr-2021.pdf,No,0
318,318 Slovakia Defence Strategy of the Slovak Republic 2021,Slovakia,DD,SVK,703,2021,32,160,7054,English,,,,,,,,,,,Ministry of Defence,https//www.mosr.sk/defence-documents/,No,0
317,317 Slovakia White Paper on defense of the Slovak Republic 2016,Slovakia,WP,SVK,703,2016,118,835,31846,English,,,,,,,,,,,Ministry of Defence,https//www.mosr.sk/white-paper-on-defence-of-the-slovak-republic-2016/,No,0
316,316 Slovakia White Paper 2013,Slovakia,WP,SVK,703,2013,142,829,32083,English,,,,,,,,,,,Ministry of Defence,https//www.mosr.sk/data/WP2013.pdf,No,0
315,315 Slovakia Security Strategy 2005,Slovakia,NSS,SVK,703,2005,17,247,7466,English,,,,,,,,,,,Ministry Of Defence,https//www.mosr.sk/data/files/795.pdf,No,0
314,314 Slovakia Defense Strategy 2005,Slovakia,DD,SVK,703,2005,13,132,4691,English,,,,,,,,,,,Ministry of Defence,https//www.mosr.sk/data/files/794.pdf,No,0
313,313 Slovakia Doctrine of the Armed Forces 2003,Slovakia,DD,SVK,703,2003,52,780,19909,English,,,,,,,,,,,General Staff Of The Armed Forces,https//www.files.ethz.ch/isn/156814/SlovakiaDoctrine_English2003.pdf,No,0
312,312 Slovakia Security Strategy 2001,Slovakia,NSS,SVK,703,2001,12,200,8025,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156816/SlovakiaSecurity_English2001.pdf,No,0
311,311 Slovakia Military Strategy 2001,Slovakia,DD,SVK,703,2001,9,219,5509,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156815/SlovakiaMilitary_English2001.pdf,No,0
310,310 Slovakia Defense Strategy 2001,Slovakia,DD,SVK,703,2001,17,216,11707,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156812/SlovakiaDefence_English2001.pdf,No,0
309,309 Singapore National Security Strategy 2004,Singapore,NSS,SGP,702,2004,68,727,14023,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156810/Singapore-2004.pdf,Yes,1
308,308 Singapore National Security Strategy 2000,Singapore,NSS,SGP,702,2000,40,775,15656,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156809/Singapore-2000.pdf,Yes,1
307,307 Sierra Leone Defence White Paper 2003,Sierra Leone,WP,SLE,694,2003,23,521,11538,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156808/SierraLeone.pdf,Yes,1
306,306 Serbia Defense Strategy 2021,Serbia,DD,SRB,688,2021,47,353,12046,English,,,,,,,,,,,Ministry of Defence,http//www.mod.gov.rs/eng/4350/strategije-4350,No,0
305,305 Serbia White Paper on Defence 2010,Serbia,WP,SRB,688,2010,174,1283,39174,English,,,,,,,,,,,Ministry of Defence,http//www.mod.gov.rs/eng/4350/strategije-4350,No,0
304,304 Serbia National Security Strategy 2021,Serbia,NSS,SRB,688,2021,61,526,17503,English,,,,,,,,,,,Parliament,http//www.mod.gov.rs/eng/4350/strategije-4350,No,0
303,303 Serbia National Security Strategy 2009,Serbia,NSS,SRB,688,2009,38,323,11252,English,,,,,,,,,,,Ministry Of Defence,http//www.voa.mod.gov.rs/documents/national-security-strategy-of-the-republic-of-serbia.pdf,No,0
302,302 Serbia Defence Strategy 2005,Serbia,DD,SRB,688,2005,11,144,4719,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156806/Serbia_and_Montenegro_Eng_2005.pdf,No,0
301,301 Samoa National Security Policy 2018,Samoa,NSS,WSM,882,2018,50,524,14178,English,,,,,,,,,,,Prime Minister'S Office,https//pacificsecurity.net/wp-content/uploads/2021/03/2018-Samoa-National-Security-Policy-2018.pdf,Yes,1
300,300 Russia National Security Strategy 2021_translated,Russia,NSS,RUS,643,2021,44,210,11994,English (Translated),Russian (Original),,,,,,,,,,Presidency,http//publication.pravo.gov.ru/Document/View/0001202107030001,No,0
299,299 Russia National Security Strategy 2015,Russia,NSS,RUS,643,2015,42,231,12418,English,,,,,,,,,,,Presidency,https//russiamatters.org/node/21421,No,0
298,298 Russia National Security Strategy to 2020 (2009),Russia,NSS,RUS,643,2009,15,176,10042,English,,,,,,,,,,,Presidency,https//www.files.ethz.ch/isn/154915/Russia's%20National%20Security%20Strategy%20to%202020%20-%20Rustrans.pdf,No,0
297,297 Russia The Military Doctrine of the Russian Federation 2014,Russia,DD,RUS,643,2014,13,94,8624,English,,,,,,,,,,,Presidency,https//rusemb.org.uk/press/2029,No,0
296,296 Russia The Military Doctrine 2010,Russia,DD,RUS,643,2010,43,177,15566,English,,,,,,,,,,,Presidency,https//www.files.ethz.ch/isn/154906/Russia2010_English.pdf,No,0
295,295 Romania National Defense Strategy 2020,Romania,DD,ROU,642,2020,44,500,21150,English,,,,,,,,,,,Presidency,https//www.presidency.ro/files/userfiles/National_Defence_Strategy_2020_2024.pdf,Former,0
294,294 Romania National Defense Strategy 2015,Romania,DD,ROU,642,2015,23,170,6619,English,,,,,,,,,,,Presidency,https//eda.europa.eu/docs/default-source/Defence-Procurement-Gateway/national-defense-strategy-2015---2019.pdf,Former,0
293,293 Romania Defence 2013,Romania,DD,ROU,642,2013,44,467,16085,English,,,,,,,,,,,Ministry Of Defence,https//dirp.mapn.ro/produse/romanian_defence/2013/defence.pdf,Former,0
292,292 Romania National Security Strategy 2007,Romania,NSS,ROU,642,2007,56,391,15967,English,,,,,,,,,,,Presidency,https//www.files.ethz.ch/isn/156800/Romania2007_English.pdf,Former,0
291,291 Romania National Security Strategy 2005,Romania,NSS,ROU,642,2005,27,167,8803,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156799/Romania%20nationalsecurity.pdf,Former,0
290,290 Romania Military Strategy 2005,Romania,DD,ROU,642,2005,34,369,10710,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156801/RomaniaMilitaryStrategy.pdf,Former,0
289,289 Romania National Security Strategy 1999,Romania,NSS,ROU,642,1999,17,177,8428,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/15286/ROMANIA.pdf,Former,0
288,288 Republic of Moldova National Security Strategy 2011,Moldova,NSS,MDA,498,2011,15,248,10416,English,,,,,,,,,,,Parliament,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjL85G_uvvwAhX4RUEAHW-kBo8QFjABegQIAxAD&url=https%3A%2F%2Fwww.mfa.gov.md%2Fimg%2Fdocs%2Fnational-security-concept-of-the-RM.doc&usg=AOvVaw0RY17vpsuRiEhY-7ZflsKo,No,0
287,287 Republic of Moldova National Security Concept 2005,Moldova,NSS,MDA,498,2005,30,387,12699,English,,,,,,,,,,,Presidential Committee,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjL85G_uvvwAhX4RUEAHW-kBo8QFjABegQIAxAD&url=https%3A%2F%2Fwww.mfa.gov.md%2Fimg%2Fdocs%2Fnational-security-concept-of-the-RM.doc&usg=AOvVaw0RY17vpsuRiEhY-7ZflsKo,No,0
286,286 Republic of Korea Defense White Paper 2018,Republic of Korea,WP,KOR,410,2018,420,3733,136558,English,,,,,,,,,,,Ministry Of Defence,https//www.mnd.go.kr/cop/pblictn/selectPublicationsUser.do?siteId=mndEN&componentId=51&id=mndEN_031300000000,Former,0
285,285 Republic of Korea Defense White Paper 2016,Republic of Korea,WP,KOR,410,2016,340,3205,121516,English,,,,,,,,,,,Ministry Of Defence,https//www.mnd.go.kr/cop/pblictn/selectPublicationsUser.do?siteId=mndEN&componentId=51&id=mndEN_031300000000,Former,0
284,284 Republic of Korea Defense White Paper 2014,Republic of Korea,WP,KOR,410,2014,332,3147,113297,English,,,,,,,,,,,Ministry Of Defence,https//www.mnd.go.kr/user/mnd/upload/pblictn/PBLICTNEBOOK_201501080300015840.pdf,Former,0
283,283 Republic of Korea Defense White Paper 2012,Republic of Korea,WP,KOR,410,2012,329,3141,99806,English,,,,,,,,,,,Ministry Of Defence,https//media.nti.org/pdfs/ROK_2012_White_Paper.pdf,Former,0
282,282 Republic of Korea Defense White Paper 2010,Republic of Korea,WP,KOR,410,2010,440,3560,110892,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/155720/South%20Korea%202010_eng-1.pdf,Former,0
281,281 Republic of Korea Defense White Paper 2008,Republic of Korea,WP,KOR,410,2008,378,3428,93239,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/155624/South%20Korea%202008_eng.pdf,Former,0
280,280 Republic of Korea Defense White Paper 2006,Republic of Korea,WP,KOR,410,2006,292,2484,78607,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/155726/SouthKorea_English2006.pdf,Former,0
279,279 Republic of Korea Participatory Defence Policy 2003,Republic of Korea,DD,KOR,410,2003,212,1563,49429,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/155728/SouthKorea2003main_eng.pdf,Former,0
278,278 Portugal Strategic Concept of National Defence 2013,Portugal,DD,PRT,620,2013,68,231,6177,English,Portuguese,,,,,,,,,,Ministry of Defence,https//www.defesa.gov.pt/pt/comunicacao/documentos/Lists/PDEFINTER_DocumentoLookupList/20_Strategic-Concept-of-National-Defence.pdf,No,0
277,277 Poland National Security Strategy 2020,Poland,NSS,POL,616,2020,38,242,7078,English,,,,,,,,,,,The National Security Bureau,https//www.bbn.gov.pl/ftp/dokumenty/National_Security_Strategy_of_the_Republic_of_Poland_2020.pdf,No,0
276,276 Poland The Defense Concept 2017,Poland,DD,POL,616,2017,72,146,3361,English,Polish,,,,,,,,,,Ministry of Defence,https//www.gov.pl/web/national-defence/defenceconcept-publication,No,0
275,275 Poland National Security Strategy 2014,Poland,NSS,POL,616,2014,62,519,15657,English,,,,,,,,,,,National Security Bureau,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjcoP3OovvwAhUOlhQKHW9lBusQFjAAegQIBBAD&url=https%3A%2F%2Fwww.bbn.gov.pl%2Fftp%2Fdok%2FNSS_RP.pdf&usg=AOvVaw0ceEegfaeU7PDiGK07QSUK,No,0
274,274 Poland White Book on National Security 2013,Poland,WP,POL,616,2013,265,3737,116446,English,,,,,,,,,,,National Security Bureau,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjItdH8oPvwAhVNDGMBHRklCagQFjAAegQIBBAD&url=https%3A%2F%2Fwww.bbn.gov.pl%2Fdownload%2F1%2F20897%2FWhiteBookNationalSecurityPL2013.pdf&usg=AOvVaw28OI0c45JG7nFZkbMETSP6,No,0
273,273 Poland Strategy of Development of the National Security System of the Republic of Poland 2013,Poland,NSS,POL,616,2013,106,1498,48338,English,,,,,,,,,,,Ministry Of Defence,https//archiwum2019-en.mon.gov.pl/p/pliki/dokumenty/rozne/2014/01/ENGLISH_SRSBN_RP_do_pobrania.pdf,No,0
272,272 Poland Defense Strategy 2009,Poland,DD,POL,616,2009,32,426,13838,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156791/Poland%202009.pdf,No,0
271,271 Poland VISION OF THE POLISH ARMED FORCES 2030 (2008),Poland,DD,POL,616,2008,34,433,12057,English,,,,,,,,,,,Ministry Of Defence,https//www.epicos.com/sites/default/files/vision_of_the_polish_armed_forces_2030.pdf,No,0
270,270 Poland National Security Strategy 2007,Poland,NSS,POL,616,2007,36,564,16523,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156796/Poland-2007-eng.pdf,No,0
269,269 Poland National Security Strategy 2003,Poland,NSS,POL,616,2003,14,255,7535,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156794/Poland-2003.pdf,No,0
268,268 Philippines National Security Strategy 2018,Philippines,NSS,PHL,608,2018,116,938,22853,English,,,,,,,,,,,National Security Council,https//apcss.org/wp-content/uploads/2020/02/Philippines-National_Security_Strategy_2018.pdf,Yes,1
267,267 Philippines National Security Policy 2017,Philippines,NSS,PHL,608,2017,38,433,11496,English,,,,,,,,,,,National Security Council,https//nsc.gov.ph/attachments/article/NSP/NSP-2017-2022.pdf,Yes,1
266,266 Philippines National Security Policy 2011-2016,Philippines,NSS,PHL,608,2011,45,331,9104,English,,,,,,,,,,,National Security Council,https//www.officialgazette.gov.ph/downloads/2011/08aug/NATIONAL-SECURITY-POLICY-2011-2016.pdf,Yes,1
265,265 Philippines White Paper 2012,Philippines,WP,PHL,608,2012,44,588,18436,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/167331/Philippines_ENG_2012.pdf,Yes,1
264,264 Peru Libro Blanco de la Defensa Nacional 2006_translated,Peru,WP,PER,604,2006,125,1252,38930,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,https//cdn.www.gob.pe/uploads/document/file/397073/Libro_blanco.pdf,Yes,1
263,263 Paraguay Politica Nacional de defensa 2019_translated,Paraguay,DD,PRY,600,2019,30,300,7073,English (Translated),Spanish (Original),,,,,,,,,,Central Government,https://mdn.gov.py/wp-content/uploads/2023/09/Politica_de_Defensa_Nacional_2019-2030.pdf,Yes,1
262,262 Papua New Guinea National Security Policy 2013,Papua New Guinea,NSS,PNG,598,2013,75,726,17513,English,,,,,,,,,,,Central Government,https//www.aspistrategist.org.au/wp-content/uploads/2014/08/2013-PNG-National-Security-Policy.pdf,Yes,1
261,261 Pakistan National Security Policy 2022,Pakistan,NSS,PAK,586,2022,62,591,12887,English,,,,,,,,,,,National Security Division,https//onsa.gov.pk/wp-content/uploads/2022/01/NSP.pdf,Yes,1
260,260 Pakistan National Internal Security Policy 2018,Pakistan,NSS,PAK,586,2018,76,1073,24787,English,,,,,,,,,,,Ministry of Interior,https//www.interior.gov.pk/index.php/downloads/category/32-policies,Yes,1
259,259 Pakistan National Internal Security Policy 2014,Pakistan,NSS,PAK,586,2014,94,1097,24729,English,,,,,,,,,,,Ministry of Interior,https//nacta.gov.pk/wp-content/uploads/2017/08/National-Internal-Security-Policy-2014.pdf,Yes,1
258,258 Norway Defence White Paper 2020,Norway,WP,NOR,578,2020,27,252,5568,English,,,,,,,,,,,Norwegian Ministry of Defence,https//www.regjeringen.no/contentassets/5f29db6ef1b34054a025ffddb7073b31/en-gb/pdfs/stm202020210017000engpdfs.pdf,No,0
255,255 Norway Setting the course for Norwegian Foreign and Security policy 2017,Norway,WP,NOR,578,2017,48,1162,22589,English,,,,,,,,,,,Ministry of Foreign Affairs,https//www.regjeringen.no/en/dokumenter/meld.-st.-36-20162017/id2549828/,No,0
253,253 Norway Norwegian Defence 2013,Norway,DD,NOR,578,2013,34,301,8442,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/167437/Norwegian%20Defence-2013.pdf,No,0
251,251 Norway Defence White Paper 2012,Norway,WP,NOR,578,2012,71,1650,40329,English,,,,,,,,,,,Ministry of Defence,https//www.regjeringen.no/contentassets/16eb33bcb4b847509f9f7b28f7cfbefa/en-gb/pdfs/stm201220130014000engpdfs.pdf,No,0
250,250 Norway Strategic Concept for the Norwegian Armed Forces 2009,Norway,DD,NOR,578,2009,86,1094,23395,English,,,,,,,,,,,Norwegian Ministry of Defence,https//www.regjeringen.no/globalassets/upload/fd/dokumenter/capable-force_strategic-concept.pdf,No,0
249,249 Norway Defence 2008,Norway,DD,NOR,578,2008,34,313,9221,English,,,,,,,,,,,Norwegian Ministry of Defence,https//www.files.ethz.ch/isn/157140/Norway%202008.pdf,No,0
248,248 Norway Security and Defence Policy 2006,Norway,DD,NOR,578,2006,6,147,3397,English,,,,,,,,,,,Ministry of Defence,https//www.regjeringen.no/globalassets/upload/kilde/fd/bro/2002/0003/ddd/pdfv/146958-pages13-23.pdf,No,0
247,247 Norway Defence Strategy 2006,Norway,DD,NOR,578,2006,25,232,6497,English,,,,,,,,,,,The Norwegian Ministry of Defence,https//www.files.ethz.ch/isn/157139/Norway%202006.pdf,No,0
246,246 Norway Strategic Defence Concept 2004,Norway,DD,NOR,578,2004,79,1092,26664,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157138/Norway%202004.pdf,No,0
245,245 North Macedonia Defense Strategy of the Republic of North Macedonia 2020,North Macedonia,DD,MKD,807,2020,19,174,5116,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.mk/storage/2021/06/Defence-Strategy-of-the-Republic-of-North-Macedonia.pdf,No,0
244,244 North Macedonia White paper 2012,North Macedonia,WP,MKD,807,2012,88,517,17570,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/167326/Macedonia_ENG_2012.pdf,No,0
243,243 North Macedonia White Paper on Defence 2005,North Macedonia,WP,MKD,807,2005,41,30,10894,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157118/Macedonia-2005.pdf,No,0
242,242 Nigeria National Security Strategy 2019,Nigeria,NSS,NGA,566,2019,80,916,23051,English,,,,,,,,,,,Counter Terrorism Center,https//ctc.gov.ng/wp-content/uploads/2020/03/ONSA-UPDATED.pdf,Yes,1
240,240 Nicaragua Libro de la Defensa Nacional 2005_translated,Nicaragua,WP,NIC,588,2005,255,2465,69678,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,"https://www.files.ethz.ch/isn/157136/Nicaragua%202005%20parte%201_spa.pdf
https://www.files.ethz.ch/isn/157137/Nicaragua%202005%20parte%202_spa.pdf",Yes,1
239,239 New Zealand Defence Capability plan 2019,New Zealand,DD,NZL,554,2019,44,639,17161,English,,,,,,,,,,,Ministry of Defence,https//www.defence.govt.nz/assets/Uploads/03acb8c6aa/Defence-Capability-Plan-2019.pdf,No,0
238,238 New Zealand Strategic Defence Statement 2018,New Zealand,DD,NZL,554,2018,40,716,18113,English,,,,,,,,,,,Ministry of Defence,https//www.defence.govt.nz/assets/Uploads/8958486b29/Strategic-Defence-Policy-Statement-2018.pdf,No,0
237,237 New Zealand Defence White Paper 2016,New Zealand,WP,NZL,554,2016,88,833,22359,English,,,,,,,,,,,Ministry of Defence,https//www.defence.govt.nz/assets/Uploads/daac08133a/defence-white-paper-2016.pdf,No,0
236,236 New Zealand Defence Assessment 2014,New Zealand,DD,NZL,554,2014,67,803,19648,English,,,,,,,,,,,Ministry of Defence,https//www.defence.govt.nz/assets/Uploads/802ce528c8/defence-assessment-2014-public.pdf,No,0
235,235 New Zealand Defence White Paper 2010,New Zealand,WP,NZL,554,2010,100,1144,27383,English,,,,,,,,,,,Ministry of Defence,https//www.defence.govt.nz/publications/publication/defence-white-paper-2010-november,No,0
234,234 New Zealand Defence Long-Term Development Plan Update 2008,New Zealand,DD,NZL,554,2008,78,663,14925,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157134/New%20Zealand%202008.pdf,No,0
233,233 New Zealand Defence Long-Term Development Plan Update 2006,New Zealand,DD,NZL,554,2006,58,561,12039,English,,,,,,,,,,,Ministry of Defence,https//www.mcguinnessinstitute.org/wp-content/uploads/2021/04/125.-Defence-Long-term-Development-Plan-2006-Update.pdf,No,0
232,232 New Zealand Defence Long-Term Development Plan Update 2004,New Zealand,DD,NZL,554,2004,44,518,10657,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157132/New%20Zealand%202004.pdf,No,0
231,231 New Zealand Defence Long-Term Development Plan Update 2003,New Zealand,DD,NZL,554,2003,52,551,11219,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157131/New%20Zealand%202003.pdf,No,0
230,230 New Zealand Defence Long-Term Development Plan 2002,New Zealand,DD,NZL,554,2002,56,549,11974,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157130/New%20Zealand%202002.pdf,No,0
229,229 New Zealand Government Defense Statement 2001,New Zealand,DD,NZL,554,2001,15,246,5602,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157129/New%20zealand%202001.pdf,No,0
228,228 New Zealand The Government s Defence Policy Framework 2000,New Zealand,DD,NZL,554,2000,12,141,3164,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157128/New%20Zealand%202000.pdf,No,0
227,227 Netherlands Defence Vision 2035 (2020),Netherlands,DD,NLD,528,2020,64,1405,27573,English,,,,,,,,,,,Ministry of Defence,https//english.defensie.nl/downloads/publications/2020/10/15/defence-vision-2035,No,0
226,226 Netherlands Defence Doctrine 2019,Netherlands,DD,NLD,528,2019,98,1243,29547,English,,,,,,,,,,,Ministry of Defence,https//english.defensie.nl/downloads/publications/2019/06/27/netherlands-defence-doctrine,No,0
225,225 Netherlands National Security Strategy 2019,Netherlands,NSS,NLD,528,2019,45,693,17833,English,,,,,,,,,,,Ministry Of Justice And Security,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjRo8mt8vbwAhUQlBQKHexTCt0QFjABegQIBBAD&url=https%3A%2F%2Fenglish.nctv.nl%2Fbinaries%2Fnctv-en%2Fdocuments%2Fpublications%2F2019%2F09%2F19%2Fnational-security-strategy%2FNational%2BSecurity%2BStrategy_2019.pdf&usg=AOvVaw29z66NDTsBJ8arxg1bNtJt,No,0
224,224 Netherlands Working Worldwide for the Security of the Netherlands 2018,Netherlands,DD,NLD,528,2018,22,600,14089,English,,,,,,,,,,,Ministry of Foreign Affairs,https//www.government.nl/documents/reports/2018/05/14/integrated-international-security-strategy-2018-2022,No,0
223,223 Netherlands Defence White Paper 2018,Netherlands,WP,NLD,528,2018,30,646,12154,English,,,,,,,,,,,Ministry of Defence,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjCp4ir8PbwAhU3BGMBHZe_Ab4QFjAAegQIBRAD&url=https%3A%2F%2Fenglish.defensie.nl%2Fbinaries%2Fdefence%2Fdocuments%2Fpolicy-notes%2F2018%2F03%2F26%2Fdefence-white-paper%2FDefence%2BWhite%2BPaper%2B2018.pdf&usg=AOvVaw1pPtgzFVKj3DpyLtC2QiT3,No,0
222,222 Netherlands International Security Strategy - A Secure Netherlands in a Secure World 2013,Netherlands,DD,NLD,528,2013,20,556,11514,English,,,,,,,,,,,Ministry Of Foreign Affairs,https//www.government.nl/documents/policy-notes/2013/06/21/international-security-strategy,No,0
221,221 Netherlands Future Policy Survey 2010,Netherlands,DD,NLD,528,2010,40,425,9302,English,,,,,,,,,,,Ministry of Defence,https//www.government.nl/documents/reports/2011/09/23/future-policy-survey-summary-and-conclusions,No,0
220,220 Netherlands National Security Strategy and Work programme 2007-2008,Netherlands,NSS,NLD,528,2007,52,518,11934,English,,,,,,,,,,,Ministry Of Interior,https//ecfr.eu/archive/page/-/Pays_Bas_-_2007_-_National_Security_and_Work_Programme_2007-2008.pdf,No,0
219,219 Netherlands Defence Doctrine 2005,Netherlands,DD,NLD,528,2005,125,1529,34152,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157126/Netherlands-2005.pdf,No,0
218,218 Netherlands Summary of the Defence White Paper 2000,Netherlands,WP,NLD,528,2000,24,418,10278,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157127/Netherlands-2000.pdf,No,0
217,217 Montenegro Draft - Defence Strategy 2008,Montenegro,DD,MNE,499,2008,12,114,2945,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157121/montenegro_Defense_Strategy_English2008.pdf,No,0
216,216 Montenegro Draft - National Security Strategy 2008,Montenegro,NSS,MNE,499,2008,14,138,4271,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/157122/montenegro_National_Security_Strategy_English2008.pdf,No,0
215,215 Montenegro Strategy of National Security of Montenegro 2006,Montenegro,NSS,MNE,499,2006,17,136,4423,English,,,,,,,,,,,Central Government,https//www.files.ethz.ch/isn/157123/montenegro2006.pdf,No,0
214,214 Mexico Defense White Paper 2004_translated,Mexico,WP,MEX,484,2004,96,599,18926,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defence,https//www.resdal.org/Archivo/libro-blanco-mexico.html,Yes,1
213,213 Malta The Armed Forces of Malta Strategy Paper 2016,Malta,DD,MLT,470,2016,8,61,2190,English,,,,,,,,,,,"Ministry For Home Affairs, National Security And Law Enforcement",https//homeaffairs.gov.mt/en/media/Policies-Documents/Pages/The-Armed-Forces-of-Malta-Strategy-Paper-2016-2026.aspx,Former,0
212,212 Maldives National Security Policy 2012,Maldives,NSS,MDV,426,2012,41,628,15469,English,,,,,,,,,,,Central Government,https//www.gov.mv/en/publications/maldives-national-security-policy,Yes,1
211,211 Malaysia Defence White Paper 2020,Malaysia,WP,MYS,458,2020,104,1263,30019,English,,,,,,,,,,,Ministry of Defence,http//www.mod.gov.my/images/mindef/article/kpp/DWP.pdf,Yes,1
210,210 Malaysia National Security policy 2019,Malaysia,NSS,MYS,458,2019,12,144,3943,English,,,,,,,,,,,Prime Minister'S Office,https//www.mkn.gov.my/web/wp-content/uploads/sites/3/2019/08/English-National_Security_Policy.pdf,Yes,1
